elevation,latitude,longitude,precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,water_area_change,water_area_pct_change,days_since_last_flood,flood_event
109.1929732,26.24925128,68.0,0.0,100260.2194,0.086029558,18.04674305,2.2223748,28.37890462,0.000113997,7.98e-05,19.47864096,0.086093723,12,0,-166.1913375,-0.397350247,7.0,0
,,,11.49,101250.1,0.1987,31.76,0.14,39.81,9.46,5.21,31.6,0.1986,2,0,,,,0
,,,0.77,102640.8,0.1151,23.07,0.0,26.47,0.4,0.25,21.38,0.1147,3,0,,,,0
,,,295.0,98934.3,0.8334,26.11,8.27,93.93,170.62,110.27,27.21,0.8269,6,1,,,,1
,,,187.15,99573.0,0.7049,22.18,3.54,88.31,117.95,79.19,23.18,0.6811,5,0,,,,1
,,,199.94,99335.8,0.7826,22.84,5.46,83.4,146.78,118.52,23.06,0.7826,9,1,,,,1
,,,106.32,99935.1,0.6447,26.03,3.08,81.77,64.53,49.76,25.63,0.6368,6,1,,,,1
,,,1.55,102437.4,0.08,22.27,0.0,20.0,0.89,0.74,22.88,0.0651,8,1,,,,0
,,,23.87,100952.3,0.302,31.5,3.76,55.82,12.46,6.65,31.37,0.3007,10,0,,,,0
,,,282.67,98682.9,0.8581,27.71,4.7,91.39,172.45,112.16,26.95,0.8603,8,1,,,,1
,,,19.92,101543.5,0.2391,24.2,2.12,50.65,11.15,8.02,23.23,0.2344,8,1,,,,0
,,,142.98,99613.4,0.6968,32.87,3.0,81.01,115.53,89.29,34.77,0.6835,8,1,,,,1
,,,333.54,98287.1,0.9312,20.0,7.47,96.84,188.28,150.82,20.07,0.9202,7,1,,,,1
,,,13.43,101848.6,0.2008,26.51,1.28,45.6,8.24,5.53,25.96,0.2116,9,1,,,,0
,,,327.8,98000.0,0.9409,30.17,8.71,99.23,219.88,176.26,29.15,0.9143,7,1,,,,1
,,,10.46,102248.9,0.1574,37.19,0.11,37.37,8.22,5.76,35.5,0.1749,6,1,,,,0
,,,104.66,100500.0,0.6485,22.36,4.63,79.68,80.41,65.84,21.63,0.6517,8,1,,,,1
,,,329.29,98091.0,0.9409,32.71,11.48,99.01,233.01,173.84,34.35,0.9187,8,1,,,,1
,,,22.4,100847.6,0.2581,23.47,2.92,51.25,13.11,8.06,23.63,0.2578,10,0,,,,0
,,,244.4,99778.9,0.8118,24.74,7.67,85.41,153.18,127.08,25.68,0.8175,7,1,,,,1
,,,19.42,101705.9,0.2421,31.46,2.4,60.31,17.39,10.06,32.14,0.2481,4,0,,,,0
,,,21.91,101250.5,0.268,20.07,3.29,53.66,12.68,6.73,22.07,0.2675,10,0,,,,0
,,,5.05,102241.0,0.1299,26.92,0.58,23.4,2.96,1.57,27.85,0.1478,3,0,,,,0
,,,288.92,98010.6,0.8803,31.83,5.48,95.65,219.28,164.27,32.63,0.8789,6,1,,,,1
109.1929732,26.24925128,68.0,0.00367554,99734.27346,0.084881893,27.24588385,1.131189283,31.13542614,0.002549828,0.005760624,27.07525834,0.084896542,3,0,290.2649322,3.093812457,5.0,0
,,,15.17,101481.5,0.2276,21.97,1.93,39.15,9.46,6.95,21.23,0.2216,2,0,,,,0
,,,18.78,101281.2,0.2473,19.85,2.91,49.7,16.76,12.62,18.23,0.2498,5,0,,,,0
,,,198.16,99977.2,0.8176,24.26,5.28,90.63,149.08,89.59,23.08,0.8036,6,1,,,,1
,,,188.84,100071.5,0.6763,27.14,3.0,83.49,113.92,92.9,28.43,0.691,8,1,,,,1
,,,1.2,102576.5,0.1187,30.18,0.25,30.93,0.87,0.63,29.44,0.1051,10,0,,,,0
,,,334.39,98084.0,0.9298,28.4,6.45,95.15,250.0,170.16,27.39,0.9339,9,1,,,,1
,,,22.42,101346.9,0.2689,18.21,1.99,53.52,18.64,11.43,17.54,0.288,8,1,,,,0
,,,0.95,102728.4,0.08,26.94,0.0,20.0,0.53,0.4,24.99,0.0601,6,1,,,,0
,,,238.63,99053.6,0.8254,23.53,9.09,91.31,133.94,83.09,22.52,0.8084,8,1,,,,1
,,,264.34,98813.7,0.8044,22.1,6.35,93.07,219.21,147.13,21.37,0.8075,7,1,,,,1
,,,298.64,98705.8,0.8386,21.43,7.14,96.73,245.0,180.0,20.21,0.864,7,1,,,,1
109.1929732,26.24925128,68.0,0.0,100319.4987,0.088525438,23.51558226,1.150420896,45.80882821,0.0475165,0.021643965,22.22606953,0.087890885,3,0,-112.5320918,-0.98769185,8.0,0
,,,11.76,101746.8,0.1712,31.48,1.41,45.28,8.09,6.29,33.11,0.1626,2,0,,,,0
,,,17.53,101722.2,0.229,31.41,3.06,47.04,12.39,9.64,32.84,0.2316,3,0,,,,0
,,,20.98,100500.0,0.268,32.65,3.15,54.24,11.27,8.19,30.85,0.2873,5,0,,,,0
,,,9.09,102075.8,0.1619,25.51,0.76,35.38,5.21,3.53,23.65,0.1544,4,0,,,,0
,,,4.35,101970.4,0.1301,24.76,0.0,28.15,2.99,2.51,23.67,0.1467,6,1,,,,0
,,,26.42,100743.0,0.3167,24.62,3.42,56.61,18.17,12.38,23.05,0.3142,5,0,,,,0
,,,18.06,101170.6,0.2243,28.39,2.59,48.87,9.61,7.64,30.27,0.2278,5,0,,,,0
,,,23.73,101092.8,0.2953,23.56,2.72,70.0,12.1,10.67,24.8,0.3018,2,0,,,,0
,,,242.38,98587.8,0.7942,23.06,6.93,90.09,193.44,125.55,24.5,0.8152,6,1,,,,1
109.1929732,26.24925128,68.0,0.0,99856.78854,0.085529402,24.51346957,1.860321177,37.97943532,0.0,2.61e-05,23.76072951,0.085644222,2,0,-149.5102633,-0.332262225,6.0,0
109.1929732,26.24925128,68.0,0.033124412,99404.18809,0.093198745,31.67782131,0.899314536,33.98901037,0.01229159,0.013037671,31.17201668,0.098646802,5,0,409.6195981,806.6186483,9.0,0
,,,165.18,99503.4,0.744,28.53,4.02,85.21,110.65,73.53,28.68,0.7631,9,1,,,,1
,,,26.68,101036.7,0.2981,28.53,3.33,57.75,18.78,10.49,29.94,0.2989,1,0,,,,0
,,,9.16,101511.7,0.1486,20.56,1.21,34.6,7.62,4.78,22.29,0.1482,11,0,,,,0
,,,16.1,101507.8,0.1812,30.2,0.45,49.87,13.56,8.05,31.02,0.1671,5,0,,,,0
109.1929732,26.24925128,68.0,0.000303537,100234.5709,0.085463456,25.0351098,1.352705469,31.99475167,0.003307393,0.001831735,24.56446866,0.085670747,3,0,-186.3570018,-0.224821816,1.0,0
,,,2.64,103000.0,0.1217,22.02,0.48,27.58,2.19,1.65,23.08,0.1033,2,0,,,,0
,,,11.2,101651.5,0.1731,33.89,0.42,32.18,6.4,5.42,33.86,0.193,10,0,,,,0
109.1929732,26.24925128,68.0,0.00040713,99966.39859,0.091678765,15.00981109,0.82242318,42.48506729,0.003538238,0.001687836,14.09530827,0.091749665,1,0,374.5769742,83.59936239,9.0,0
,,,22.74,100700.3,0.2787,37.41,2.4,57.01,13.43,6.74,38.39,0.2674,9,1,,,,0
,,,8.04,101946.5,0.1725,19.19,0.25,34.78,5.24,3.55,19.25,0.1607,6,1,,,,0
109.1929732,26.24925128,68.0,0.001336386,98650.25364,0.134291461,29.20843283,3.658342547,65.96880714,0.00534693,0.060113309,30.20885614,0.140222961,9,1,-306.6470027,-0.32986997,1.0,0
,,,197.52,99094.4,0.7687,32.21,3.0,86.16,116.78,85.11,31.52,0.7444,7,1,,,,1
,,,3.6,101545.9,0.1333,19.59,0.0,26.14,2.37,1.6,19.13,0.1143,9,1,,,,0
,,,183.45,99698.0,0.7936,23.13,5.49,90.47,131.22,104.59,24.33,0.7834,10,0,,,,1
,,,17.69,101260.4,0.2278,22.66,0.87,47.58,13.61,10.88,21.93,0.2353,8,1,,,,0
,,,173.83,99249.1,0.7193,32.6,4.4,81.67,104.59,85.7,32.89,0.7258,9,1,,,,1
109.1929732,26.24925128,68.0,0.024092456,99034.18682,0.337704986,28.46385363,3.158678074,79.18589569,0.201506067,0.312255075,28.13097372,0.344882056,8,1,-22.21027887,-0.023325273,0.0,1
,,,29.24,100548.0,0.35,22.51,2.84,65.09,17.65,11.93,22.1,0.3586,2,0,,,,0
,,,14.63,100980.7,0.2151,18.57,2.05,41.0,10.74,9.15,18.99,0.2338,7,1,,,,0
109.1929732,26.24925128,68.0,9.21e-05,99618.6582,0.084449499,30.5178907,2.685065804,13.58794661,0.000243139,0.001556242,30.85235315,0.084630201,4,0,415.9777251,424.5976875,9.0,0
,,,183.26,99606.4,0.8102,33.59,4.94,82.59,139.78,96.9,35.25,0.8007,8,1,,,,1
,,,26.49,100500.0,0.3272,20.22,3.41,62.64,13.93,8.81,19.4,0.3377,2,0,,,,0
,,,0.52,102546.2,0.0939,35.96,0.0,27.42,0.33,0.25,37.09,0.1023,10,0,,,,0
109.1929732,26.24925128,68.0,0.001034391,98899.29858,0.127672263,28.92556403,3.693489875,66.59965045,0.003240993,0.052370187,29.61435488,0.135050812,9,1,-306.6470027,-0.492247707,2.0,0
,,,198.81,99638.1,0.725,31.14,3.54,87.19,156.21,113.28,30.17,0.7048,7,1,,,,1
,,,2.82,101521.6,0.1088,24.61,0.85,23.11,1.79,1.47,22.64,0.0995,8,1,,,,0
,,,91.06,100500.0,0.6085,27.44,3.0,75.55,51.62,40.0,29.05,0.6243,11,0,,,,1
109.1929732,26.24925128,68.0,0.010723784,99411.69972,0.084741167,31.51358649,2.272695261,34.21381619,0.003604398,0.007155244,31.28071539,0.084918813,4,0,-226.1037142,-0.196357973,0.0,1
,,,171.22,99746.0,0.7215,33.84,5.3,83.48,110.81,82.79,34.96,0.7032,9,1,,,,1
,,,16.62,101375.6,0.236,26.84,1.56,54.13,10.08,5.48,28.45,0.2295,1,0,,,,0
,,,124.99,100245.6,0.6579,34.42,4.53,75.0,77.06,63.04,34.62,0.6388,8,1,,,,1
109.1929732,26.24925128,68.0,0.110528229,98659.27835,0.10171739,32.0192667,1.125456819,64.2386047,0.094461277,0.0464643,32.79744128,0.096021734,7,1,65.40962211,0.073690436,0.0,1
,,,213.32,99292.7,0.8064,21.54,4.94,85.56,170.31,143.15,19.64,0.7974,2,0,,,,1
,,,124.8,100089.2,0.6154,27.82,4.28,83.45,95.48,72.1,29.57,0.605,3,0,,,,1
,,,320.39,98000.0,0.9481,26.91,8.73,96.45,244.9,171.65,26.35,0.9713,7,1,,,,1
,,,2.56,102386.5,0.1062,36.86,0.18,25.29,1.76,0.91,36.83,0.1231,9,1,,,,0
,,,133.05,99666.0,0.6557,25.59,4.4,83.75,91.77,58.99,25.19,0.6776,8,1,,,,1
,,,8.37,101701.6,0.15,21.59,1.2,43.21,5.82,4.54,21.77,0.1564,3,0,,,,0
,,,3.53,102197.9,0.1413,37.21,0.32,23.47,3.12,1.65,36.52,0.1376,3,0,,,,0
,,,10.04,101934.6,0.1499,18.23,1.72,38.25,5.38,4.38,17.86,0.1544,8,1,,,,0
,,,183.45,99177.4,0.7258,24.7,6.1,82.39,152.89,98.02,23.15,0.7023,9,1,,,,1
,,,269.46,98547.8,0.8596,20.0,7.36,94.28,154.3,109.55,20.59,0.866,9,1,,,,1
109.1929732,26.24925128,68.0,0.0,98508.21168,0.080324634,32.96928327,6.754557022,52.59636922,0.0,0.001967999,33.31952766,0.080350949,6,1,580.4720407,0.621801534,0.0,1
,,,26.37,100519.2,0.3382,36.67,4.82,60.87,13.97,9.29,37.82,0.3576,10,0,,,,0
109.1929732,26.24925128,68.0,0.000274935,98742.02214,0.089115831,31.2557339,4.702592991,57.42503303,0.00018329,0.00044913,31.7759384,0.089202112,8,1,879.0450086,1.375853805,0.0,1
,,,27.82,100576.6,0.3144,30.64,2.12,67.4,20.0,12.63,30.18,0.295,7,1,,,,0
,,,189.09,99821.2,0.7537,26.23,4.15,87.33,157.42,121.36,25.99,0.7359,8,1,,,,1
109.1929732,26.24925128,68.0,0.0,99411.18477,0.084926102,30.03605035,0.468488088,24.26805399,0.0,0.000293934,30.00520999,0.085053784,10,0,-163.4205129,-0.272475743,4.0,0
109.1929732,26.24925128,68.0,0.000438778,99845.40251,0.086225276,28.46330999,1.861396458,29.65387258,0.00038327,0.000798191,27.85948759,0.086526343,3,0,314.1672981,0.359973641,0.0,1
109.1929732,26.24925128,68.0,0.000214268,98772.86878,0.09759264,30.8226611,4.863963926,61.63989807,0.000242343,0.000341719,30.79119477,0.100756315,8,1,-260.2636716,-0.189169003,0.0,1
,,,6.06,101889.3,0.0973,22.35,0.49,23.22,4.14,3.43,22.13,0.0972,1,0,,,,0
109.1929732,26.24925128,68.0,0.012238161,99056.47984,0.278052223,30.12000354,2.2875647,75.38645373,0.015524795,0.269450143,29.45503439,0.305728255,8,1,-139.2740592,-0.176137152,1.0,0
,,,16.08,100691.1,0.2497,22.36,1.32,44.24,12.49,6.27,22.04,0.2414,9,1,,,,0
,,,2.04,102030.8,0.0926,23.36,1.02,23.19,1.15,0.8,21.5,0.1002,11,0,,,,0
,,,184.52,99597.2,0.7618,34.65,4.52,87.56,149.67,85.72,36.52,0.7584,9,1,,,,1
,,,7.0,102301.1,0.1022,32.91,1.13,32.11,4.04,2.19,31.9,0.0923,4,0,,,,0
109.1929732,26.24925128,68.0,0.0,100522.0154,0.085702046,22.1521986,2.397634038,52.48463046,7.45e-06,0.000904076,22.38793497,0.085761267,11,0,-157.4395826,-0.155814305,0.0,1
109.1929732,26.24925128,68.0,0.000228052,100627.7943,0.093635225,12.04995127,1.943689676,42.35618537,0.000475968,0.000225005,12.47144649,0.094753851,1,0,-184.6710831,-0.643556025,4.0,0
,,,3.16,102133.5,0.08,20.64,0.0,20.0,2.36,1.61,22.07,0.0733,5,0,,,,0
,,,22.85,101085.8,0.2576,22.88,3.46,55.96,14.17,10.01,22.55,0.2686,12,0,,,,0
,,,15.78,100833.9,0.2199,31.66,1.28,36.01,9.72,5.72,32.49,0.2339,1,0,,,,0
,,,5.04,102184.6,0.1017,36.28,0.76,26.68,3.97,3.02,37.9,0.1185,1,0,,,,0
,,,24.9,100500.0,0.3152,33.13,1.11,61.31,14.87,9.66,33.75,0.2959,11,0,,,,0
109.1929732,26.24925128,68.0,0.0,98600.47099,0.080352801,33.14445669,5.419578583,41.38497703,0.0,0.0,33.13146561,0.080391215,6,1,-235.4438154,-0.224266412,0.0,1
,,,262.33,98423.0,0.8833,20.0,7.19,87.78,180.12,114.06,19.57,0.8778,9,1,,,,1
,,,199.49,99216.6,0.7582,23.98,4.91,88.82,133.47,92.92,25.12,0.7402,7,1,,,,1
109.1929732,26.24925128,68.0,0.01429507,99503.30996,0.085252968,26.89066644,2.535805193,34.75809275,0.007215383,0.007802777,27.12747805,0.085005585,3,0,-127.9547064,-0.333140731,6.0,0
,,,22.47,101122.3,0.2729,32.22,2.1,56.78,14.95,10.39,33.64,0.2914,7,1,,,,0
,,,17.61,100500.0,0.2391,36.88,0.69,57.42,14.85,11.24,36.49,0.225,6,1,,,,0
,,,93.68,100234.2,0.6,21.88,3.0,80.34,51.93,40.0,20.43,0.5987,9,1,,,,1
,,,221.6,99218.0,0.7966,25.98,3.68,87.23,148.02,98.6,24.04,0.7731,9,1,,,,1
,,,4.27,102304.4,0.1019,24.26,0.44,21.54,2.76,2.35,24.72,0.0839,12,0,,,,0
,,,207.28,99130.3,0.7558,21.83,3.86,89.12,154.23,108.89,22.29,0.7265,9,1,,,,1
,,,23.24,100918.5,0.305,26.37,3.04,54.69,15.43,9.44,27.66,0.2969,10,0,,,,0
,,,263.88,98616.6,0.8246,30.19,4.3,92.74,216.3,138.03,29.09,0.8173,9,1,,,,1
,,,294.14,98097.3,0.8763,29.58,6.9,100.0,222.88,137.78,27.77,0.8811,4,0,,,,1
,,,24.71,101429.3,0.2994,18.49,4.25,57.08,13.43,9.45,17.23,0.3192,4,0,,,,0
,,,181.11,99688.9,0.722,22.25,4.29,84.02,102.08,77.37,23.7,0.7302,3,0,,,,1
109.1929732,26.24925128,68.0,0.0,100562.6153,0.085724081,16.8557528,1.348574868,65.90596123,0.0,0.000853211,17.66320832,0.085988693,1,0,-81.3831188,-0.971955635,10.0,0
,,,29.69,100618.3,0.35,22.5,2.31,70.0,15.37,8.91,21.19,0.3392,6,1,,,,0
,,,5.14,101907.1,0.1269,37.61,0.64,32.99,4.03,2.15,38.32,0.1146,2,0,,,,0
,,,19.17,100863.9,0.2797,25.15,2.87,53.52,9.99,8.21,25.62,0.2715,12,0,,,,0
,,,28.4,100500.0,0.3426,29.65,1.93,67.07,20.0,15.0,28.0,0.3585,8,1,,,,0
,,,18.21,101489.8,0.2571,18.83,1.65,50.21,10.49,6.28,20.16,0.277,10,0,,,,0
,,,147.59,99690.7,0.683,30.37,5.44,80.56,92.89,62.65,30.12,0.7101,7,1,,,,1
,,,200.21,99699.3,0.7624,22.52,6.02,85.74,125.95,89.27,22.24,0.7535,9,1,,,,1
,,,23.83,101127.8,0.317,31.38,1.92,57.35,12.68,9.8,31.31,0.3096,1,0,,,,0
,,,143.5,100059.5,0.693,26.3,3.47,79.41,105.16,84.96,26.36,0.7225,8,1,,,,1
109.1929732,26.24925128,68.0,3.68e-05,99151.28007,0.084798103,35.35359965,2.773723951,25.14598458,4.62e-05,1.98e-05,34.73292917,0.08503659,5,0,-206.4463087,-0.431702413,3.0,0
,,,7.43,102018.6,0.1636,19.87,0.05,35.39,4.17,3.67,20.93,0.159,5,0,,,,0
,,,23.76,100507.8,0.2807,36.96,3.88,68.26,15.95,9.88,36.33,0.2822,1,0,,,,0
,,,28.81,100500.0,0.35,18.56,2.44,70.0,20.0,15.0,19.62,0.3699,6,1,,,,0
109.1929732,26.24925128,68.0,0.000130762,100568.6874,0.086896849,15.24580164,1.850499772,45.37685015,0.000258753,0.000150397,14.99122343,0.086930494,1,0,609.6158801,0.878744518,0.0,1
,,,13.34,101257.7,0.2107,19.65,1.03,43.97,8.49,6.84,19.84,0.2177,7,1,,,,0
,,,345.81,98340.9,0.9349,20.0,7.09,100.0,202.76,164.24,18.82,0.9535,8,1,,,,1
,,,260.58,99113.3,0.8144,22.24,3.71,92.64,201.33,154.74,24.12,0.8072,6,1,,,,1
,,,6.95,102035.1,0.1432,18.73,0.34,26.71,3.85,2.66,18.79,0.1631,2,0,,,,0
,,,239.56,99242.6,0.8288,27.91,4.77,92.2,175.48,110.91,26.34,0.803,4,0,,,,1
109.1929732,26.24925128,68.0,0.000444813,100110.8685,0.085835567,24.45819966,0.479257321,58.21499475,0.000296542,0.000127089,24.30408764,0.085819591,11,0,340.7453394,0.920255851,4.0,0
109.1929732,26.24925128,68.0,0.010413283,99531.62063,0.084202725,32.14807251,2.156927751,16.25122184,0.003496344,0.004893785,31.54041323,0.084305166,4,0,-197.9627118,-0.188393645,0.0,1
,,,294.03,98277.3,0.9002,28.54,7.69,97.49,175.42,143.43,28.78,0.8936,6,1,,,,1
109.1929732,26.24925128,68.0,5.351311374,98496.22469,0.425487947,26.36983993,3.733270148,90.31079719,2.59402336,1.514465793,27.46035777,0.416328863,8,1,-154.4078659,-0.160210312,0.0,1
109.1929732,26.24925128,68.0,0.007302672,99790.432,0.100336113,25.31046556,1.93659546,51.93055637,0.054833329,0.025974941,26.01507455,0.093598878,3,0,-127.9547064,-0.998268582,8.0,0
,,,20.19,101010.2,0.2671,18.95,2.41,53.31,15.29,11.56,17.47,0.2707,1,0,,,,0
,,,29.77,100500.0,0.3179,36.95,2.98,68.4,17.39,10.87,35.05,0.3005,5,0,,,,0
,,,294.65,98053.7,0.8706,31.65,8.56,91.23,210.04,170.57,32.21,0.8912,8,1,,,,1
,,,11.29,101103.2,0.1719,28.5,1.67,41.69,7.49,6.06,27.39,0.1639,4,0,,,,0
,,,4.8,101839.2,0.1155,31.87,0.78,32.65,3.89,3.01,30.66,0.1031,9,1,,,,0
,,,7.63,102317.2,0.1533,37.09,0.84,33.55,5.41,3.63,38.59,0.1455,7,1,,,,0
,,,106.86,100444.6,0.6,24.8,3.98,75.0,63.98,44.27,25.17,0.6095,8,1,,,,1
,,,23.14,100856.2,0.3038,24.93,4.79,60.89,13.74,10.49,26.74,0.3042,2,0,,,,0
,,,96.49,100500.0,0.6,34.84,4.38,75.0,55.19,40.0,36.38,0.6069,3,0,,,,1
,,,257.32,98572.4,0.9152,21.38,10.19,93.67,184.15,111.97,20.37,0.9311,1,0,,,,1
,,,29.52,100500.0,0.34,26.1,3.19,70.0,20.0,15.0,26.65,0.3345,2,0,,,,0
,,,29.08,101168.7,0.3237,32.48,4.04,66.0,15.15,9.94,32.96,0.3172,1,0,,,,0
,,,349.74,98000.0,0.9328,23.65,10.51,100.0,240.9,134.34,23.8,0.9474,8,1,,,,1
,,,101.81,100167.0,0.6057,26.76,3.0,76.69,80.83,61.32,25.66,0.6028,6,1,,,,1
,,,1.75,102209.7,0.08,35.42,0.22,20.08,1.33,0.78,37.29,0.0802,4,0,,,,0
,,,22.3,101180.7,0.2567,23.9,0.93,68.84,19.82,15.0,25.21,0.2415,9,1,,,,0
,,,9.12,101316.8,0.1438,18.06,1.52,32.01,5.77,4.18,16.98,0.1257,7,1,,,,0
,,,14.36,101914.7,0.2148,32.43,0.86,43.37,7.53,3.96,33.07,0.1948,2,0,,,,0
,,,248.02,99139.1,0.8346,29.73,7.33,87.42,180.86,122.12,28.63,0.8169,7,1,,,,1
,,,105.79,100315.2,0.6,28.24,3.34,76.14,65.32,51.11,28.12,0.626,6,1,,,,1
109.1929732,26.24925128,68.0,0.018168302,98614.51722,0.08495713,34.02559536,2.905762361,52.41876618,0.007973598,0.003424281,33.73445248,0.085331092,7,1,393.1772027,0.997219557,0.0,1
,,,3.23,102848.6,0.134,32.9,0.24,24.39,1.84,1.48,34.66,0.1307,6,1,,,,0
,,,334.47,98000.0,0.9171,24.68,7.41,100.0,250.0,144.24,25.51,0.9354,9,1,,,,1
,,,269.1,98689.0,0.8343,28.88,10.5,94.04,214.12,133.01,29.99,0.8474,8,1,,,,1
,,,5.43,102007.4,0.1247,22.56,0.29,28.32,3.9,2.63,23.63,0.1397,3,0,,,,0
,,,81.0,100500.0,0.6062,21.1,3.45,82.61,50.0,40.0,23.08,0.5826,8,1,,,,1
109.1929732,26.24925128,68.0,0.0,100224.0318,0.088041625,27.98081343,1.98617078,37.79575974,0.0,0.06443147,27.95292675,0.090154898,10,0,-65.43054027,-0.967102068,10.0,0
,,,17.93,100500.0,0.2684,37.87,1.82,50.36,10.8,7.03,37.79,0.249,11,0,,,,0
109.1929732,26.24925128,68.0,0.142902244,99588.44144,0.095207554,25.84409167,1.2522789,53.37318608,0.053624285,0.028217383,26.66021398,0.088447472,3,0,-127.9547064,-0.49956677,7.0,0
109.1929732,26.24925128,68.0,1.12e-05,99726.50384,0.084447691,26.9189817,2.538063459,35.33241793,0.000895049,0.003274606,27.43387007,0.084450951,3,0,-176.0710266,-0.224111125,1.0,0
109.1929732,26.24925128,68.0,0.35779318,98908.75949,0.410432771,28.13762572,0.219979206,86.6510302,0.569334027,0.64281437,27.7180438,0.41476948,7,1,-131.241763,-0.332870789,5.0,0
,,,26.66,101436.3,0.3056,32.73,1.59,60.87,19.82,10.71,33.53,0.2941,4,0,,,,0
109.1929732,26.24925128,68.0,0.511424345,99128.60878,0.383661765,27.21919917,2.802950027,79.83595249,1.470421251,1.279628271,26.38256015,0.403822521,8,1,428.8433819,45.29956888,4.0,0
,,,216.11,99120.3,0.8028,26.46,7.03,86.41,136.83,94.29,26.14,0.7762,5,0,,,,1
,,,13.37,101945.7,0.2012,35.67,0.97,43.76,10.54,9.32,36.46,0.2128,2,0,,,,0
,,,0.42,102075.9,0.0875,21.06,0.0,23.77,0.22,0.18,19.76,0.0744,9,1,,,,0
,,,2.79,102026.3,0.1202,27.93,0.54,25.07,1.68,0.9,29.56,0.1272,12,0,,,,0
109.1929732,26.24925128,68.0,0.0,99538.10746,0.084725966,25.92332997,3.210001157,42.52972779,0.0,0.000220031,27.71135346,0.084731113,3,0,-97.58780039,-0.972632721,7.0,0
,,,239.39,98929.6,0.8328,27.96,8.4,89.35,150.35,105.79,29.56,0.8213,7,1,,,,1
,,,9.62,101634.6,0.1501,34.66,0.0,37.19,6.74,4.5,34.42,0.1602,3,0,,,,0
,,,25.82,100839.7,0.3048,23.26,3.09,66.16,19.44,10.77,22.5,0.3188,6,1,,,,0
,,,257.76,98999.4,0.7856,25.64,7.55,91.91,153.35,97.06,24.07,0.7754,6,1,,,,1
,,,22.82,100500.0,0.2976,20.78,2.09,61.06,12.85,9.74,21.66,0.3142,6,1,,,,0
,,,13.36,101864.6,0.2066,32.61,1.82,41.61,8.29,6.22,31.14,0.2249,1,0,,,,0
,,,171.84,99424.8,0.6826,29.37,3.98,82.04,125.77,104.9,29.12,0.7082,8,1,,,,1
,,,8.3,101762.0,0.112,25.22,0.0,29.27,7.12,3.78,23.28,0.1048,1,0,,,,0
109.1929732,26.24925128,68.0,4.35e-05,99528.76741,0.09112089,29.03500142,1.81248523,50.88072786,0.000560993,0.002794596,28.92302338,0.091884596,10,0,-222.788912,-0.151472002,0.0,1
,,,349.46,98140.0,0.9455,26.42,11.24,98.96,224.84,159.87,28.25,0.9505,9,1,,,,1
,,,27.02,100626.0,0.35,34.33,4.07,66.22,17.13,8.98,35.0,0.3456,12,0,,,,0
109.1929732,26.24925128,68.0,0.015125261,98453.5666,0.086818876,34.53382113,4.917386648,51.84372539,0.014053328,0.12489618,34.59708348,0.086839252,6,1,336.8858763,4.177258619,4.0,0
,,,113.96,100193.8,0.6339,20.24,4.4,84.14,67.21,47.0,21.63,0.6524,1,0,,,,1
,,,146.57,99553.1,0.6696,26.38,5.93,79.7,89.48,49.35,27.06,0.6981,8,1,,,,1
,,,13.23,101232.8,0.2054,19.68,1.0,36.21,6.89,6.13,20.74,0.1856,6,1,,,,0
,,,282.11,98934.7,0.8951,22.56,6.94,91.01,200.45,123.12,23.39,0.9176,6,1,,,,1
109.1929732,26.24925128,68.0,0.0113861,98297.49066,0.22967558,31.55378174,5.670374647,71.56018816,0.145870187,0.182292854,31.48841252,0.237654083,8,1,-93.92868436,-0.49592072,6.0,0
,,,83.94,100500.0,0.6,22.87,3.0,77.48,53.04,40.1,24.03,0.6264,7,1,,,,1
,,,307.01,98833.2,0.9301,33.14,8.84,93.07,248.77,146.04,34.89,0.9274,12,0,,,,1
,,,6.05,101776.3,0.1395,28.95,1.23,32.23,4.26,2.75,28.36,0.1311,7,1,,,,0
,,,207.89,98768.1,0.7793,29.8,3.87,88.41,172.29,145.45,31.32,0.7936,4,0,,,,1
,,,26.43,100605.3,0.3123,33.52,4.63,56.07,20.0,13.33,33.22,0.3172,7,1,,,,0
,,,4.96,102668.5,0.1351,31.91,0.96,20.17,4.19,2.48,31.25,0.1185,12,0,,,,0
,,,292.79,98448.4,0.8726,27.1,9.09,100.0,201.86,143.02,25.45,0.8704,6,1,,,,1
,,,202.93,99664.9,0.738,31.82,5.99,86.25,168.45,125.78,32.92,0.7438,7,1,,,,1
,,,141.01,99798.0,0.7121,33.47,4.4,82.51,84.1,58.45,34.71,0.7337,9,1,,,,1
,,,12.93,101929.9,0.2228,25.98,1.38,42.13,9.54,6.45,26.39,0.2392,1,0,,,,0
,,,262.84,99043.8,0.8485,31.46,8.82,92.87,212.2,133.31,33.31,0.8415,7,1,,,,1
,,,5.56,103000.0,0.1416,23.77,0.05,27.26,4.32,3.15,25.2,0.1329,4,0,,,,0
109.1929732,26.24925128,68.0,0.000747934,100099.2558,0.087784974,24.45376797,1.086349092,50.68483798,0.001408946,0.00300343,23.66862016,0.088480476,3,0,-116.5357881,-0.496864935,6.0,0
,,,179.23,99240.2,0.7558,31.69,5.48,80.25,117.17,73.98,32.98,0.7543,8,1,,,,1
