precipitation,pressure,soil_moisture,temperature,wind_speed,humidity,precip_3day_avg,precip_7day_avg,temp_3day_avg,soil_3day_avg,month,is_monsoon,flood_event
12.56,102051.3,0.2009,34.25,0.89,37.96,10.23,6.54,33.59,0.1818,5,0,0
22.1,101771.7,0.3008,25.09,1.71,58.34,12.69,9.84,23.47,0.2958,10,0,0
240.36,99155.6,0.786,26.38,7.13,88.0,158.38,115.07,28.2,0.7579,6,1,1
190.17,99912.6,0.7504,28.46,6.95,87.89,105.64,59.91,26.89,0.7587,10,0,1
201.59,99051.3,0.7614,33.8,6.48,84.7,149.08,119.06,35.01,0.7516,8,1,1
7.24,102093.7,0.1536,31.59,0.0,35.88,3.82,3.22,33.59,0.138,3,0,0
9.9,101926.7,0.1927,35.84,0.0,32.0,5.12,3.02,37.06,0.2035,4,0,0
97.39,100307.0,0.6377,22.54,3.89,77.07,61.28,48.61,21.79,0.6383,10,0,1
27.01,101084.4,0.2996,29.08,2.42,68.33,20.0,10.05,29.81,0.3047,6,1,0
14.45,102018.2,0.2142,19.9,0.31,45.67,8.53,4.86,18.04,0.2075,5,0,0
22.27,101026.8,0.2768,18.94,3.01,64.78,17.78,10.14,18.26,0.2906,3,0,0
171.59,98933.0,0.7291,25.49,6.34,80.8,115.73,84.36,27.44,0.7272,9,1,1
122.42,100500.0,0.6079,26.72,3.91,76.94,93.74,78.43,25.11,0.6244,11,0,1
146.1,100139.0,0.7091,33.0,4.05,84.38,106.09,80.17,34.02,0.7185,4,0,1
26.44,100837.9,0.3203,19.3,3.55,56.0,20.0,15.0,20.07,0.3322,9,1,0
295.73,98391.7,0.8372,24.66,6.95,94.95,183.33,110.5,24.26,0.8577,6,1,1
2.7,102434.7,0.0967,22.92,0.44,24.87,2.39,1.84,23.39,0.0795,3,0,0
128.62,99482.6,0.6979,32.29,4.78,82.87,97.42,71.21,33.94,0.6684,7,1,1
309.7,98549.5,0.8926,30.91,5.29,95.24,186.36,116.24,30.69,0.9168,8,1,1
276.18,98503.5,0.8565,31.97,3.61,89.75,206.42,167.98,32.35,0.8593,7,1,1
204.12,99208.9,0.7398,30.38,5.85,93.45,161.01,94.54,30.82,0.7574,9,1,1
218.11,99280.8,0.7288,29.97,6.42,89.27,126.41,89.21,31.3,0.7241,8,1,1
15.8,101029.2,0.2615,37.27,2.21,40.6,10.73,8.05,35.41,0.2455,6,1,0
171.34,99682.0,0.7257,28.4,4.18,82.12,102.76,60.96,30.08,0.748,8,1,1
15.26,101429.9,0.2237,36.12,1.5,44.15,13.11,11.34,34.23,0.2082,11,0,0
15.01,101956.1,0.2242,23.85,1.54,39.32,8.69,6.47,22.34,0.2206,3,0,0
14.69,100957.8,0.1975,20.82,0.94,41.47,11.84,10.39,22.27,0.2167,8,1,0
149.53,100032.2,0.7172,32.39,3.61,75.0,108.69,62.22,32.98,0.7095,7,1,1
208.24,98861.7,0.7524,30.89,4.32,84.41,171.69,97.06,29.15,0.7298,12,0,1
138.61,99512.6,0.6805,28.24,6.56,82.15,117.29,83.69,28.13,0.701,9,1,1
23.3,101747.8,0.2774,27.38,0.73,65.22,18.24,14.49,28.23,0.2756,9,1,0
20.21,101530.7,0.2472,21.61,0.7,50.79,17.32,11.77,20.82,0.2379,1,0,0
107.23,100383.4,0.6787,29.26,3.25,79.92,82.42,59.49,29.78,0.6577,8,1,1
327.01,98000.0,0.901,21.57,5.18,94.71,205.42,153.82,22.68,0.9258,7,1,1
243.2,98922.3,0.7643,23.26,7.59,89.83,175.06,101.76,21.9,0.7877,9,1,1
226.92,98846.7,0.7566,24.84,5.49,89.62,133.38,97.43,24.81,0.7786,7,1,1
285.35,98314.5,0.8783,20.19,8.69,94.12,204.35,149.49,19.42,0.8536,7,1,1
293.62,99004.5,0.8552,24.41,6.09,94.38,182.57,147.05,24.9,0.885,7,1,1
210.08,99290.8,0.7196,20.0,4.38,83.84,129.1,93.4,18.62,0.7148,8,1,1
12.46,101676.6,0.2097,30.91,0.38,40.17,9.19,6.29,29.66,0.2192,11,0,0
21.46,100624.0,0.2631,31.23,2.03,48.05,18.33,15.0,31.8,0.2727,6,1,0
8.98,101615.8,0.1519,25.9,1.73,35.25,7.93,4.73,24.03,0.1549,1,0,0
200.22,99311.0,0.8185,33.31,4.85,87.07,155.81,120.0,31.81,0.8439,7,1,1
12.69,101572.0,0.1962,21.82,1.73,33.95,7.03,5.33,19.95,0.2111,7,1,0
241.59,98477.3,0.795,22.64,5.92,85.65,178.36,122.38,22.37,0.8246,9,1,1
122.62,100257.3,0.658,28.31,4.33,77.27,99.56,69.44,29.82,0.6471,8,1,1
19.29,100962.2,0.2447,28.73,2.78,49.05,16.4,12.19,27.15,0.2437,9,1,0
318.17,98476.5,0.9071,27.03,11.1,97.88,245.98,169.05,28.84,0.8944,9,1,1
6.73,101831.5,0.1412,26.91,0.52,35.69,3.36,1.92,26.81,0.1527,3,0,0
264.99,99329.0,0.8723,33.16,8.24,90.23,153.67,87.94,32.11,0.86,12,0,1
9.34,102193.6,0.1347,20.95,0.72,32.13,4.74,3.29,20.21,0.1378,5,0,0
7.41,101899.4,0.1377,31.93,0.06,37.98,5.84,4.58,30.14,0.12,9,1,0
5.34,102112.2,0.1268,29.36,0.66,30.73,3.21,1.87,29.99,0.109,9,1,0
335.62,98000.0,0.95,22.28,6.53,93.36,237.58,142.82,22.1,0.9216,7,1,1
10.0,102379.2,0.1429,27.3,0.16,39.67,7.28,4.84,29.2,0.1536,7,1,0
25.13,100635.9,0.3245,20.75,3.74,60.95,14.79,13.15,19.01,0.3423,2,0,0
101.6,100454.7,0.6665,26.32,3.89,82.39,58.34,40.0,26.51,0.6854,6,1,1
8.77,102132.0,0.1321,32.66,1.11,29.38,7.18,6.22,31.16,0.1384,9,1,0
220.61,99260.0,0.8354,30.12,7.67,94.45,131.95,78.17,32.01,0.8189,11,0,1
3.1,102215.5,0.1142,36.16,0.77,23.44,2.43,2.12,34.42,0.1114,7,1,0
101.61,100500.0,0.6,25.55,3.37,80.04,85.62,65.01,25.84,0.5904,7,1,1
7.09,101823.7,0.1252,20.88,0.67,32.44,6.15,4.55,20.2,0.1251,5,0,0
23.08,101245.1,0.2964,23.92,0.0,59.77,19.61,11.48,23.68,0.291,6,1,0
228.3,98719.1,0.7414,28.61,6.72,87.41,156.13,91.25,29.98,0.7413,8,1,1
232.34,98551.6,0.7835,28.21,9.03,92.24,190.29,130.53,28.7,0.8005,8,1,1
22.14,100500.0,0.2631,24.35,2.97,60.64,12.27,10.66,24.91,0.2798,2,0,0
18.29,101164.7,0.2473,30.59,1.09,49.57,11.75,10.09,30.36,0.231,4,0,0
28.99,101095.3,0.3432,22.37,2.85,66.03,20.0,12.18,22.03,0.3601,4,0,0
348.98,98000.0,0.9343,27.94,12.0,100.0,215.74,156.16,29.89,0.9588,6,1,1
298.23,98786.4,0.8543,27.86,9.21,92.67,190.85,118.84,26.51,0.8809,9,1,1
166.48,99310.7,0.7187,23.59,4.05,87.93,135.22,91.13,22.11,0.7308,10,0,1
138.05,99856.8,0.686,24.7,5.39,80.97,113.87,93.15,22.95,0.69,6,1,1
100.71,100277.8,0.6481,23.89,3.98,82.34,69.11,43.4,22.8,0.6702,10,0,1
6.64,101796.9,0.1442,34.61,0.3,32.46,4.53,3.69,35.81,0.1534,1,0,0
106.06,100150.9,0.6828,30.73,3.0,78.02,84.52,61.35,30.09,0.6656,4,0,1
2.83,101819.8,0.0982,35.61,0.0,21.75,1.69,1.16,37.06,0.0966,4,0,0
101.83,100390.5,0.6197,28.85,5.36,75.98,61.68,49.84,29.94,0.6351,9,1,1
214.72,98858.5,0.8195,23.81,6.23,87.14,174.79,123.92,25.57,0.8046,9,1,1
0.48,103000.0,0.08,29.03,0.16,20.0,0.32,0.28,28.73,0.0989,10,0,0
264.25,98804.2,0.8284,26.77,8.18,93.15,146.5,98.8,27.94,0.8029,8,1,1
317.63,98176.6,0.8808,20.06,5.49,100.0,191.32,112.97,20.5,0.8804,8,1,1
182.54,99166.1,0.7378,22.14,6.49,81.56,102.55,78.81,23.54,0.7173,8,1,1
243.0,98725.9,0.8623,30.52,3.88,88.55,178.0,104.81,31.97,0.8524,7,1,1
11.57,101795.6,0.173,29.04,1.62,39.64,7.99,6.81,28.85,0.1684,4,0,0
284.74,98387.9,0.8572,20.0,5.14,96.66,205.88,120.9,20.66,0.8611,9,1,1
138.06,99878.1,0.721,34.35,4.14,79.43,96.87,65.18,36.02,0.7293,9,1,1
179.69,99768.3,0.7451,25.64,6.05,82.67,129.52,109.08,26.45,0.7343,7,1,1
153.69,99464.5,0.6766,33.57,3.48,81.58,130.5,75.48,35.08,0.698,8,1,1
4.04,102771.3,0.1276,25.68,0.22,26.17,3.05,1.71,27.12,0.1127,1,0,0
23.61,101545.3,0.3021,31.31,0.91,58.98,19.47,10.96,32.61,0.3197,8,1,0
298.72,98358.6,0.8779,28.76,6.51,96.24,168.8,134.87,27.73,0.8762,6,1,1
336.64,98704.5,0.95,21.66,6.85,100.0,250.0,180.0,20.41,0.9603,6,1,1
245.42,99038.0,0.8423,32.81,5.48,84.69,151.54,105.87,32.25,0.8263,6,1,1
238.03,98780.4,0.8338,20.0,5.81,88.41,157.3,124.13,21.37,0.8151,7,1,1
12.3,101347.3,0.1978,20.78,1.45,39.4,6.33,3.38,22.41,0.1841,7,1,0
19.29,101073.0,0.2312,28.01,0.25,53.62,12.67,8.71,26.81,0.2489,9,1,0
94.64,100036.0,0.6558,21.37,3.0,77.24,53.42,40.0,23.31,0.6619,8,1,1
316.62,98897.5,0.9006,22.94,10.56,98.89,219.89,131.37,23.0,0.8761,4,0,1
119.1,100500.0,0.6584,33.18,4.47,75.0,70.47,46.75,33.33,0.6321,4,0,1
6.8,101884.0,0.1169,28.96,2.1,33.0,4.44,2.6,27.57,0.1362,12,0,0
144.05,99948.9,0.6825,21.19,5.68,75.9,107.92,82.9,22.52,0.6776,9,1,1
2.17,102070.5,0.0828,34.82,1.26,20.0,1.67,1.5,33.13,0.0668,4,0,0
108.04,100220.4,0.6487,22.03,4.03,75.36,77.8,60.14,20.1,0.659,8,1,1
14.78,101464.2,0.1752,28.2,0.92,42.7,9.72,6.57,28.63,0.1718,8,1,0
207.15,99821.9,0.788,32.47,8.34,81.05,128.82,92.48,31.35,0.7925,6,1,1
170.3,99506.0,0.6821,28.92,5.71,84.78,122.8,95.42,30.2,0.699,7,1,1
25.06,100958.1,0.311,35.26,2.53,66.33,17.7,10.36,33.26,0.3027,11,0,0
99.13,100058.2,0.6222,23.43,4.41,75.0,84.2,65.66,22.57,0.6206,8,1,1
11.31,101588.9,0.1651,30.02,1.46,46.61,9.0,4.95,31.99,0.1764,5,0,0
138.17,100108.4,0.6615,33.43,3.0,78.03,102.91,87.19,34.16,0.6742,1,0,1
0.03,102673.4,0.08,29.53,0.0,24.66,0.01,0.01,27.97,0.0616,7,1,0
235.76,99731.5,0.8076,22.94,7.23,91.2,138.26,92.28,21.86,0.8132,7,1,1
13.14,101506.3,0.25,29.03,1.93,41.08,10.09,7.8,29.13,0.2565,6,1,0
7.03,102290.1,0.157,27.04,0.31,32.68,5.77,3.96,28.62,0.1766,1,0,0
193.03,99586.0,0.7037,20.06,6.4,82.74,138.0,85.61,21.4,0.7197,4,0,1
6.1,103000.0,0.1402,21.86,0.95,29.9,5.17,2.61,19.92,0.1465,4,0,0
180.85,99095.1,0.7088,30.62,5.78,80.96,148.63,113.95,29.27,0.6947,7,1,1
14.68,102145.4,0.1832,28.89,0.46,49.66,12.65,11.03,28.77,0.1765,5,0,0
5.0,102587.7,0.1502,19.42,0.0,24.65,4.1,3.65,19.84,0.1588,10,0,0
18.02,100719.1,0.211,31.83,2.42,51.98,13.85,9.91,32.87,0.1985,4,0,0
194.18,99224.7,0.7953,26.64,7.09,89.72,137.28,77.93,25.06,0.7846,7,1,1
0.8,103000.0,0.1197,19.69,0.75,20.22,0.6,0.47,19.48,0.1224,6,1,0
237.76,99062.4,0.7736,21.24,6.46,90.1,172.9,118.45,21.39,0.8002,7,1,1
22.32,100677.2,0.2722,34.66,1.25,51.74,18.23,13.73,34.72,0.2636,2,0,0
286.95,98444.9,0.8614,34.12,7.18,95.44,194.31,154.26,33.76,0.8328,10,0,1
5.69,101692.5,0.1262,33.33,0.43,23.81,3.9,3.01,32.38,0.1397,3,0,0
317.06,98135.7,0.9267,32.52,7.72,97.56,238.86,172.51,31.81,0.943,6,1,1
3.47,102018.3,0.0904,34.58,0.07,20.0,2.08,1.85,34.77,0.1093,3,0,0
28.28,101443.9,0.3268,22.8,4.22,66.19,20.0,15.0,22.47,0.335,11,0,0
7.1,101843.6,0.1595,18.07,0.47,29.36,4.56,2.59,17.61,0.1668,5,0,0
5.52,102325.7,0.1556,32.48,0.84,28.17,4.67,4.14,30.91,0.1525,12,0,0
25.45,101076.2,0.2793,37.75,2.6,65.0,16.66,11.06,37.67,0.2899,4,0,0
26.62,100500.0,0.3364,37.41,1.74,62.81,20.0,11.75,39.12,0.3324,10,0,0
13.78,101613.8,0.177,28.53,0.95,40.15,7.58,3.94,30.24,0.183,8,1,0
174.39,100321.6,0.7072,21.04,4.87,76.35,129.88,101.35,19.44,0.7242,9,1,1
337.83,98030.6,0.95,28.59,6.52,100.0,246.2,165.37,27.61,0.9791,7,1,1
311.54,98539.2,0.8623,28.48,11.92,92.55,182.08,148.99,30.22,0.8817,8,1,1
26.7,101047.0,0.3154,21.7,3.11,67.22,20.0,13.3,23.6,0.3237,3,0,0
0.41,102566.1,0.08,35.08,0.06,20.0,0.28,0.23,33.95,0.0605,7,1,0
291.59,98905.3,0.8921,21.35,8.14,94.49,174.08,134.86,22.84,0.9123,9,1,1
290.34,99252.5,0.8341,30.15,9.33,98.89,222.12,130.08,31.53,0.8399,6,1,1
122.25,100481.8,0.6263,26.16,3.52,82.16,84.77,66.33,26.25,0.6544,6,1,1
16.41,101881.4,0.2083,18.77,0.48,46.64,8.75,4.62,20.14,0.2174,9,1,0
334.19,98000.0,0.9287,21.93,5.4,100.0,249.03,170.86,22.49,0.9074,7,1,1
11.42,102280.1,0.2008,37.04,0.76,44.04,7.5,4.62,38.69,0.2095,12,0,0
7.48,102943.3,0.1693,36.2,0.65,36.4,6.56,4.85,36.26,0.1694,9,1,0
222.84,99137.4,0.7768,20.0,7.26,88.91,152.14,128.49,18.97,0.7964,9,1,1
114.3,100316.9,0.6552,28.71,3.53,79.21,95.24,62.35,28.22,0.6641,8,1,1
10.37,101890.2,0.1666,29.95,1.04,36.54,5.89,3.65,28.88,0.1505,3,0,0
202.98,99676.5,0.7386,29.06,5.2,92.37,164.45,134.53,30.48,0.7112,8,1,1
25.74,101086.3,0.3204,29.87,2.17,62.48,17.59,12.32,29.98,0.3357,1,0,0
14.15,101575.8,0.2289,25.72,1.95,40.72,12.68,8.63,27.46,0.2134,8,1,0
227.95,99344.7,0.8035,27.26,4.66,82.85,189.82,124.3,25.32,0.7751,6,1,1
162.39,99419.3,0.6737,25.42,6.21,85.16,111.43,75.15,25.16,0.6689,6,1,1
26.55,100735.7,0.3235,27.04,2.29,61.58,16.35,14.65,27.9,0.3051,7,1,0
20.89,101471.4,0.2592,32.62,1.17,50.54,17.41,10.29,31.02,0.2758,11,0,0
23.19,101291.1,0.3165,29.42,1.52,59.47,12.74,8.55,30.06,0.3206,3,0,0
216.13,99302.1,0.8147,20.0,4.93,82.15,143.77,108.93,20.19,0.8006,8,1,1
28.25,101142.7,0.35,34.47,2.42,68.62,14.62,12.23,35.49,0.3319,3,0,0
17.67,100702.8,0.2413,23.38,1.74,52.38,13.76,9.43,22.82,0.2369,10,0,0
13.48,101262.4,0.2241,26.57,2.67,43.38,8.51,7.44,25.24,0.2154,1,0,0
291.02,98713.3,0.8696,22.42,6.53,96.64,179.13,110.2,21.71,0.8517,6,1,1
120.82,99275.2,0.6661,24.35,3.24,78.13,73.15,61.68,25.58,0.6873,6,1,1
188.39,99720.7,0.7614,30.42,6.5,88.82,107.41,61.3,30.75,0.7419,11,0,1
299.82,98381.2,0.8911,29.88,9.77,91.4,203.8,127.29,30.75,0.8846,1,0,1
18.64,101303.5,0.256,22.71,3.86,56.7,16.23,12.58,22.35,0.2718,3,0,0
22.58,101180.6,0.2639,35.84,0.96,58.05,11.45,10.0,37.22,0.248,6,1,0
238.63,99053.6,0.8254,23.53,9.09,91.31,133.94,83.09,22.52,0.8084,8,1,1
11.83,101404.4,0.2131,31.16,1.43,42.27,6.43,4.35,32.41,0.2208,4,0,0
18.63,101988.5,0.2447,20.55,1.38,49.19,12.88,7.55,20.91,0.2417,4,0,0
10.88,101981.6,0.1694,27.13,0.56,35.69,7.42,3.99,28.15,0.1509,4,0,0
271.71,98899.6,0.7912,31.24,9.41,99.71,170.29,121.34,29.77,0.8099,8,1,1
15.77,100668.6,0.2049,24.2,1.69,48.44,10.47,7.56,24.47,0.1854,11,0,0
5.75,102418.1,0.1369,22.14,0.0,22.27,4.06,3.23,21.41,0.1342,4,0,0
188.72,99317.6,0.7173,24.17,7.1,84.61,110.19,85.9,26.1,0.7154,9,1,1
1.75,102634.1,0.08,35.62,0.0,20.0,0.92,0.7,36.37,0.0974,6,1,0
0.7,102297.7,0.08,24.84,0.07,21.83,0.45,0.24,24.07,0.083,8,1,0
4.37,102273.7,0.1527,26.2,0.84,28.49,3.25,1.95,26.02,0.1602,9,1,0
15.95,101225.3,0.218,19.93,2.78,46.17,12.29,7.86,20.54,0.222,10,0,0
27.37,101051.8,0.3396,24.26,3.95,64.09,17.7,14.14,22.29,0.3227,6,1,0
11.34,101656.4,0.2033,27.28,1.76,44.62,9.06,6.52,28.16,0.2021,6,1,0
13.22,101395.7,0.157,24.41,0.93,41.42,11.56,8.94,25.57,0.1434,12,0,0
174.84,99832.5,0.7544,30.17,3.0,85.94,114.1,84.78,31.86,0.7581,6,1,1
80.52,100500.0,0.6492,27.69,4.0,75.0,68.17,52.42,28.21,0.6255,7,1,1
123.26,100342.0,0.673,21.64,3.43,78.3,103.71,69.8,21.83,0.6474,9,1,1
3.89,102653.7,0.1168,27.63,0.0,30.34,2.2,1.6,27.19,0.1124,10,0,0
18.39,101133.0,0.2448,32.51,2.77,55.29,15.72,13.24,32.06,0.2503,12,0,0
29.85,100799.4,0.35,18.54,2.69,70.0,19.72,14.15,16.57,0.3369,1,0,0
94.11,100168.9,0.6192,32.23,3.0,75.0,74.29,52.51,33.35,0.6417,7,1,1
311.89,98309.7,0.8942,32.29,9.82,90.64,198.75,165.98,32.6,0.8742,8,1,1
250.59,98928.2,0.8287,28.34,5.6,97.69,199.65,119.54,29.77,0.8499,8,1,1
2.56,102386.5,0.1062,36.86,0.18,25.29,1.76,0.91,36.83,0.1231,9,1,0
7.01,102244.0,0.1293,29.27,0.43,28.21,5.44,3.49,30.77,0.1146,5,0,0
199.49,99216.6,0.7582,23.98,4.91,88.82,133.47,92.92,25.12,0.7402,7,1,1
263.41,99416.1,0.8314,21.85,4.74,95.3,203.98,162.0,21.56,0.8438,8,1,1
243.72,99248.6,0.8487,20.1,6.78,87.5,150.86,109.16,20.83,0.8658,9,1,1
155.92,99419.0,0.7272,22.9,4.88,86.29,116.34,88.65,22.58,0.7087,3,0,1
273.03,98977.0,0.8113,34.24,4.15,94.26,163.41,121.25,32.7,0.8411,3,0,1
21.59,101029.9,0.2539,30.05,1.75,58.61,16.63,12.86,28.6,0.2465,7,1,0
29.68,100500.0,0.3349,33.51,3.12,68.9,20.0,15.0,32.49,0.3543,2,0,0
179.22,100054.4,0.7029,31.73,4.11,87.65,106.36,76.3,31.04,0.7022,9,1,1
29.96,100883.9,0.35,26.5,5.0,68.17,20.0,11.04,27.79,0.3382,8,1,0
275.64,98320.7,0.836,27.75,9.18,91.91,200.67,124.25,27.89,0.8475,9,1,1
12.71,101641.6,0.1803,20.62,2.68,49.18,10.67,5.34,22.03,0.1646,7,1,0
233.95,98889.1,0.8029,20.63,8.43,87.57,177.96,148.17,19.84,0.8112,1,0,1
7.3,101553.7,0.1762,29.08,1.5,37.16,6.14,5.0,29.8,0.16,7,1,0
293.62,98961.3,0.866,28.97,5.22,92.53,190.66,150.53,28.06,0.846,8,1,1
16.78,101230.8,0.2341,35.53,0.91,42.83,14.98,9.93,35.25,0.236,7,1,0
23.99,100500.0,0.3047,21.56,2.87,57.69,18.57,14.9,21.43,0.2883,5,0,0
236.25,99163.3,0.7885,28.59,6.32,90.51,150.92,116.75,29.6,0.8155,9,1,1
293.07,98670.5,0.8177,20.0,8.38,96.58,192.35,151.19,20.37,0.8335,6,1,1
193.41,99497.9,0.763,31.36,4.17,83.78,115.83,98.02,31.17,0.7381,7,1,1
251.2,99331.7,0.8521,30.34,4.0,89.52,182.82,154.34,30.44,0.8743,6,1,1
87.94,100500.0,0.6001,26.68,4.1,75.0,56.12,40.0,26.41,0.6298,9,1,1
189.99,99162.6,0.7452,27.74,4.01,77.48,138.72,104.73,25.78,0.7159,9,1,1
180.64,99913.7,0.7142,28.57,3.59,84.03,120.83,84.16,29.31,0.7303,12,0,1
12.93,101929.9,0.2228,25.98,1.38,42.13,9.54,6.45,26.39,0.2392,1,0,0
29.15,100500.0,0.35,23.75,1.24,61.93,14.62,10.28,22.1,0.359,11,0,0
20.34,100500.0,0.2645,30.68,2.0,57.69,13.39,11.97,31.66,0.2725,9,1,0
315.66,98015.5,0.8996,20.04,7.76,93.7,214.45,136.29,19.55,0.9005,6,1,1
27.41,100500.0,0.3458,36.56,3.24,68.24,14.11,10.43,37.25,0.3384,12,0,0
149.68,99448.9,0.6653,34.39,4.63,81.8,96.62,70.85,36.38,0.6423,8,1,1
302.77,98603.7,0.9185,26.4,8.14,92.91,220.46,130.54,27.95,0.9272,8,1,1
147.45,99778.6,0.6815,31.3,3.0,80.74,86.26,64.3,32.45,0.6731,8,1,1
2.53,102527.7,0.1214,25.4,0.46,25.72,1.73,0.94,27.32,0.1361,10,0,0
16.64,100763.0,0.2295,22.41,0.96,48.83,9.81,6.8,23.98,0.2189,12,0,0
113.13,100458.2,0.6,32.93,3.0,76.75,91.5,69.17,33.57,0.6113,8,1,1
280.97,98498.9,0.8293,20.24,10.66,91.05,222.71,126.02,18.93,0.8171,7,1,1
242.57,99203.9,0.8278,29.27,8.61,88.26,199.75,139.5,30.47,0.8385,8,1,1
112.06,100059.1,0.6677,30.33,4.32,77.04,71.31,54.58,31.27,0.6684,10,0,1
25.34,100887.2,0.3459,19.31,4.12,62.87,20.0,14.44,19.8,0.363,4,0,0
16.5,101178.0,0.254,29.98,2.08,45.69,13.66,6.94,30.47,0.2394,9,1,0
288.61,98730.0,0.8829,21.98,5.42,97.65,184.22,124.81,20.07,0.8777,8,1,1
295.88,98289.7,0.9302,23.35,9.6,89.37,225.96,166.32,23.14,0.9422,6,1,1
114.12,100123.7,0.6523,32.87,3.02,80.64,88.66,63.84,30.94,0.6585,11,0,1
305.38,98587.1,0.8881,20.32,4.45,97.21,173.01,95.79,20.4,0.8592,10,0,1
12.99,101780.0,0.2292,20.84,1.95,44.96,8.8,5.06,21.42,0.2168,10,0,0
324.45,98349.3,0.9049,27.24,12.0,90.16,212.49,141.58,26.81,0.8849,1,0,1
11.23,102089.4,0.1977,21.12,0.88,35.87,9.01,5.59,22.88,0.1837,12,0,0
188.84,100071.5,0.6763,27.14,3.0,83.49,113.92,92.9,28.43,0.691,8,1,1
22.51,100961.2,0.3127,37.75,3.1,62.1,15.07,7.55,37.09,0.3058,11,0,0
8.19,102333.0,0.1709,19.29,1.36,30.7,7.3,4.94,20.5,0.1596,10,0,0
25.66,100500.0,0.3259,24.33,2.94,63.99,18.5,14.05,22.8,0.3257,1,0,0
96.53,100440.9,0.6305,29.77,3.78,75.0,81.44,52.48,30.1,0.6016,8,1,1
22.83,100690.5,0.2838,29.41,0.37,55.83,17.93,10.24,31.04,0.2772,3,0,0
25.47,100779.9,0.2865,37.01,4.63,54.2,16.36,11.54,37.37,0.2675,11,0,0
26.44,100500.0,0.31,33.85,2.51,62.71,16.96,12.77,35.1,0.3067,11,0,0
0.85,103000.0,0.0872,22.66,0.25,20.0,0.49,0.4,21.85,0.0926,3,0,0
200.62,99835.5,0.7723,29.97,4.31,85.31,122.71,80.18,29.39,0.7659,9,1,1
223.48,99568.9,0.7505,20.0,5.12,84.78,166.11,134.85,20.32,0.7481,9,1,1
27.81,100500.0,0.323,25.37,3.34,61.54,19.64,15.0,24.88,0.3349,7,1,0
13.36,101684.6,0.1936,30.86,2.55,45.52,8.97,4.53,29.57,0.1847,12,0,0
316.21,98157.7,0.9377,25.34,10.63,99.55,241.97,162.07,25.61,0.9103,4,0,1
241.42,99414.0,0.7672,29.14,3.14,85.2,181.56,138.21,27.63,0.7907,9,1,1
24.82,100631.2,0.2981,31.15,1.38,56.5,14.05,11.08,30.94,0.3055,8,1,0
139.12,100088.0,0.6786,30.01,4.09,78.97,91.37,61.37,29.74,0.6927,8,1,1
27.28,100500.0,0.35,33.16,3.89,68.48,20.0,12.68,31.66,0.3525,1,0,0
5.86,102080.5,0.1252,31.64,0.62,34.46,4.75,3.03,33.4,0.1329,8,1,0
163.57,100065.6,0.7369,30.68,3.63,85.5,106.94,64.92,29.33,0.7166,9,1,1
10.81,101181.8,0.1911,34.55,1.66,33.56,7.13,4.68,35.97,0.1716,3,0,0
212.76,99518.9,0.797,34.56,5.87,86.25,146.89,81.68,33.02,0.7799,6,1,1
28.68,100500.0,0.3441,32.58,1.9,70.0,20.0,10.92,31.04,0.3242,11,0,0
22.91,100500.0,0.3286,34.92,3.56,53.61,17.09,9.84,36.79,0.335,4,0,0
320.45,98446.7,0.95,26.23,5.92,95.48,236.09,179.46,26.03,0.9356,6,1,1
11.19,102270.6,0.1429,36.9,0.01,37.8,5.78,4.81,37.17,0.1354,6,1,0
332.18,98289.3,0.9083,20.04,7.67,96.95,198.35,146.68,21.86,0.9275,4,0,1
207.28,99130.3,0.7558,21.83,3.86,89.12,154.23,108.89,22.29,0.7265,9,1,1
16.14,100825.4,0.2338,28.84,0.96,44.42,10.28,6.9,27.45,0.2213,4,0,0
15.03,101265.8,0.1952,27.01,1.53,49.98,7.76,5.86,26.88,0.2045,2,0,0
8.55,102231.4,0.1876,22.73,1.44,38.74,4.99,3.41,22.14,0.1692,4,0,0
5.8,102823.8,0.1269,18.24,1.62,32.29,4.83,3.33,20.22,0.122,5,0,0
8.23,102551.9,0.1468,28.7,1.58,39.06,6.19,4.55,28.5,0.1406,11,0,0
23.53,100798.7,0.3198,37.53,1.37,63.51,14.73,9.4,36.23,0.3331,2,0,0
190.19,99325.6,0.7116,32.0,3.23,85.31,154.85,89.62,31.59,0.7241,7,1,1
23.83,101127.8,0.317,31.38,1.92,57.35,12.68,9.8,31.31,0.3096,1,0,0
14.75,101467.6,0.1754,22.14,1.36,41.86,9.48,4.93,22.45,0.1786,10,0,0
180.85,99273.7,0.74,33.3,5.46,83.43,118.54,77.54,33.31,0.7526,7,1,1
22.93,101003.4,0.302,37.78,1.66,60.39,16.35,12.77,36.31,0.2894,6,1,0
236.16,99099.2,0.8018,33.23,5.63,88.27,137.44,88.5,34.45,0.8124,7,1,1
7.38,101977.7,0.1436,24.32,0.5,26.66,6.48,4.8,25.98,0.1587,10,0,0
210.31,98903.2,0.7845,34.11,4.78,87.46,124.68,71.7,34.3,0.7731,8,1,1
298.26,98148.4,0.8416,31.76,8.08,94.5,188.34,154.35,29.82,0.8392,10,0,1
333.53,98169.4,0.922,30.98,7.73,100.0,193.82,109.54,30.44,0.8996,6,1,1
5.97,102116.5,0.144,26.24,0.89,34.2,4.15,3.68,27.04,0.1353,1,0,0
13.94,101658.6,0.2266,30.17,1.74,44.26,12.27,10.16,28.47,0.211,6,1,0
